Date,Open,High,Low,Close,Adj Close,Volume
2019-08-05,228.029999,228.429993,216.550003,221.169998,219.190887,1064400
2019-08-06,225.500000,228.279999,224.104996,225.309998,223.293839,677400
2019-08-07,225.139999,232.503006,222.020004,231.199997,229.131149,588200
2019-08-08,232.449997,241.240005,232.449997,240.470001,238.318192,650800
2019-08-09,239.110001,242.309998,236.470001,240.619995,238.466843,432200
2019-08-12,238.660004,242.345001,236.300003,238.949997,236.811783,241500
2019-08-13,238.720001,244.880005,237.630005,243.580002,241.400360,459700
2019-08-14,238.419998,240.820007,229.500000,232.300003,230.221298,532500
2019-08-15,233.699997,236.190002,231.559998,235.139999,233.035889,350700
2019-08-16,238.500000,242.205002,237.970001,241.419998,239.259674,446300
2019-08-19,245.000000,246.339996,242.201996,243.660004,241.479630,471300
2019-08-20,242.910004,248.440002,240.134995,246.970001,244.759995,516300
2019-08-21,250.000000,256.839996,249.479996,251.899994,249.645889,637200
2019-08-22,252.080002,253.513000,244.860001,248.600006,246.375443,794300
2019-08-23,249.580002,256.565002,248.580002,248.910004,246.682663,732100
2019-08-26,252.059998,252.865005,248.500000,252.679993,250.418900,499400
2019-08-27,255.449997,257.570007,250.244995,255.100006,252.817276,528800
2019-08-28,252.630005,253.740005,246.009995,253.229996,250.964005,555200
2019-08-29,257.989990,259.709991,253.490005,254.100006,251.826233,436800
2019-08-30,255.520004,255.979996,246.110992,250.119995,247.881836,369500
2019-09-03,248.199997,250.320007,243.625000,244.270004,242.084167,550400
2019-09-04,246.720001,248.960007,245.990005,247.880005,245.661880,462800
2019-09-05,250.199997,252.750000,246.360001,252.690002,250.428848,546900
2019-09-06,252.970001,254.529999,249.000000,249.619995,247.386292,441300
2019-09-09,250.139999,250.139999,227.000000,228.720001,226.673325,1162900
2019-09-10,225.000000,225.000000,205.449997,211.320007,209.429031,1727400
2019-09-11,211.000000,212.000000,203.171997,206.699997,204.850372,992800
2019-09-12,208.899994,215.759995,208.899994,212.509995,210.608368,883100
2019-09-13,212.649994,213.949997,208.380005,209.660004,207.783890,636400
2019-09-16,207.089996,213.600006,206.979996,211.289993,209.399292,578000
2019-09-17,212.550003,216.899994,212.000000,215.470001,213.541885,580700
2019-09-18,214.089996,217.000000,211.209000,216.070007,214.136536,709100
2019-09-19,215.869995,220.869995,215.869995,219.320007,217.357452,706400
2019-09-20,219.800003,222.880005,214.490005,215.960007,214.027527,1437200
2019-09-23,215.940002,218.889999,213.729996,217.440002,215.494263,587000
2019-09-24,218.889999,219.929993,207.850006,208.929993,207.060394,756800
2019-09-25,209.399994,211.750000,201.289993,211.259995,209.369553,639600
2019-09-26,211.500000,213.263000,208.210007,212.300003,210.400269,307100
2019-09-27,213.289993,213.289993,203.779999,206.399994,204.553040,442500
2019-09-30,206.000000,210.770004,203.250000,209.490005,207.615417,729900
2019-10-01,209.500000,211.154999,206.289993,207.940002,206.079285,446800
2019-10-02,206.649994,206.714996,199.410004,204.570007,202.739426,487500
2019-10-03,205.000000,209.919998,201.240005,209.130005,207.258636,601500
2019-10-04,211.039993,214.440002,210.009995,214.289993,212.372452,542200
2019-10-07,213.490005,215.589996,212.809998,214.300003,212.382370,311400
2019-10-08,212.550003,213.856995,206.850006,207.600006,205.742325,345900
2019-10-09,210.919998,215.710007,210.610001,215.309998,213.383316,343600
2019-10-10,214.300003,215.990005,213.339005,214.179993,212.263412,263600
2019-10-11,217.979996,221.789993,216.710007,220.029999,218.061096,483900
2019-10-14,220.089996,223.000000,219.570007,220.399994,218.427780,278000
2019-10-15,221.369995,223.000000,220.169998,220.880005,218.903488,344500
2019-10-16,215.429993,215.740005,205.179993,212.110001,210.211960,437700
2019-10-17,213.800003,214.143997,209.324997,210.190002,208.309158,324100
2019-10-18,209.940002,211.380005,199.100006,202.979996,201.163651,702200
2019-10-21,204.940002,207.660004,202.009995,206.029999,204.186356,330500
2019-10-22,206.600006,208.089996,189.210007,190.600006,188.894440,799200
2019-10-23,190.000000,197.470001,189.440002,194.610001,192.868561,756500
2019-10-24,196.779999,204.149994,196.740005,203.500000,201.679001,485500
2019-10-25,204.729996,210.440002,202.544998,209.669998,207.793793,535600
2019-10-28,210.110001,212.354996,206.520004,209.080002,207.209076,640400
2019-10-29,209.850006,212.990005,208.220001,209.160004,207.288361,566400
2019-10-30,207.000000,213.669998,195.279999,213.000000,211.093994,1400900
2019-10-31,212.830002,212.830002,206.070007,211.529999,209.637146,694200
2019-11-01,211.520004,214.550003,209.000000,214.309998,212.392258,429600
2019-11-04,215.250000,215.757004,209.895004,212.050003,210.152496,637100
2019-11-05,211.500000,213.300003,208.929993,212.800003,210.895782,785200
2019-11-06,211.740005,213.880005,209.850006,213.559998,211.648972,421600
2019-11-07,215.000000,217.429993,211.279999,213.000000,211.093994,428000
2019-11-08,213.000000,220.216995,212.410004,218.419998,216.465500,601200
2019-11-11,216.710007,221.339996,215.820007,220.160004,218.189941,370300
2019-11-12,220.100006,222.177002,219.309998,222.000000,220.013458,432100
2019-11-13,221.089996,226.720001,220.410004,226.619995,224.592133,469500
2019-11-14,226.520004,230.869995,225.139999,230.800003,228.734726,584600
2019-11-15,232.259995,232.789993,229.070007,232.750000,230.667267,516200
2019-11-18,232.699997,237.919998,232.360001,235.259995,233.154800,550400
2019-11-19,236.320007,241.830002,236.199997,239.490005,237.346954,653700
2019-11-20,243.000000,261.510010,243.000000,260.929993,258.595062,1557800
2019-11-21,261.989990,263.670013,258.339996,261.459991,259.120331,1037700
2019-11-22,261.399994,263.329987,258.154999,263.309998,260.953796,616600
2019-11-25,264.000000,269.179993,263.989990,267.239990,264.848633,586900
2019-11-26,268.000000,275.329987,267.600006,274.100006,271.647247,895200
2019-11-27,275.339996,279.950012,274.119995,279.660004,277.157532,485600
2019-11-29,278.890015,279.161011,276.799988,276.809998,274.332977,222500
2019-12-02,276.820007,277.845001,265.179993,269.040009,266.632538,878300
2019-12-03,258.989990,272.980011,255.020996,270.429993,268.010132,827600
2019-12-04,272.089996,274.975006,269.290009,269.910004,267.494751,465900
2019-12-05,270.929993,274.010010,268.489990,268.529999,266.127106,459100
2019-12-06,269.000000,270.839996,266.154999,268.790009,266.384796,501300
2019-12-09,268.399994,271.500000,267.975006,268.799988,266.394653,257000
2019-12-10,269.910004,271.260010,265.299988,265.500000,263.124207,355800
2019-12-11,265.739990,267.369995,258.269989,262.070007,259.724945,568000
2019-12-12,260.769989,262.415009,254.399994,254.479996,252.202805,495300
2019-12-13,254.070007,259.299988,253.100006,256.989990,254.690338,364600
2019-12-16,258.649994,262.130005,257.420013,259.480011,257.158112,447700
2019-12-17,261.630005,261.630005,255.020004,256.510010,254.214676,383100
2019-12-18,256.769989,261.989990,256.769989,259.339996,257.019348,320600
2019-12-19,259.029999,262.769989,259.029999,261.760010,259.417633,285600
2019-12-20,263.070007,264.609985,261.399994,263.540009,261.181763,324100
2019-12-23,263.940002,268.549988,263.809998,265.019989,262.648468,407000
2019-12-24,264.829987,266.670013,264.019989,264.640015,262.271942,111900
2019-12-26,265.369995,270.029999,265.369995,268.720001,266.315399,318300
2019-12-27,269.989990,270.809998,266.089996,268.890015,266.483887,398100
2019-12-30,267.980011,268.790009,256.045013,262.420013,260.071777,483300
2019-12-31,260.279999,265.440002,259.000000,264.760010,262.390808,663400
2020-01-02,266.920013,271.980011,265.649994,271.799988,269.367828,388700
2020-01-03,269.489990,273.679993,268.109985,272.709991,270.269684,343200
2020-01-06,267.899994,278.200012,267.000000,278.089996,275.601532,446600
2020-01-07,278.399994,282.600006,276.789001,279.489990,276.989014,450800
2020-01-08,280.540009,286.640015,279.609985,283.119995,280.586517,532200
2020-01-09,285.000000,287.829987,283.299988,285.290009,282.737122,506500
2020-01-10,286.500000,288.260010,284.190002,285.579987,283.024506,414300
2020-01-13,289.000000,297.089996,287.589996,295.429993,292.786407,589600
2020-01-14,295.529999,297.529999,285.549988,286.510010,283.946198,751300
2020-01-15,288.630005,292.500000,287.309998,289.089996,286.503113,394300
2020-01-16,290.720001,294.399994,288.679993,294.309998,291.676392,326600
2020-01-17,295.779999,296.515991,292.365997,296.239990,293.589111,310700
2020-01-21,296.200012,301.209991,295.541992,299.779999,297.097443,463400
2020-01-22,303.140015,306.369995,300.739990,303.279999,300.566101,507600
2020-01-23,318.260010,324.000000,314.019989,314.850006,312.032593,3206400
2020-01-24,316.329987,317.869995,311.709991,314.809998,311.992981,2162900
2020-01-27,307.459991,314.450012,307.459991,312.529999,309.733337,9525500
2020-01-28,312.980011,319.899994,311.005005,318.589996,315.739136,1116600
2020-01-29,320.440002,324.750000,318.399994,322.049988,319.168152,1046600
2020-01-30,320.799988,325.760010,318.000000,325.619995,322.706238,601900
2020-01-31,323.450012,323.998993,317.869995,318.160004,315.312988,871600
2020-02-03,321.119995,325.380005,318.179993,323.470001,320.575470,926000
2020-02-04,328.200012,337.989990,327.089996,337.739990,334.717773,1048600
2020-02-05,341.619995,342.000000,318.720001,322.500000,319.614136,1713200
2020-02-06,301.079987,306.989990,288.100006,290.709991,288.108582,2685700
2020-02-07,290.260010,299.730011,290.260010,293.529999,290.903412,951500
2020-02-10,293.529999,300.000000,292.500000,297.989990,295.323486,815700
2020-02-11,299.420013,300.609985,292.070007,294.760010,292.122375,826400
2020-02-12,295.700012,296.605011,288.279999,296.359985,293.708038,625400
2020-02-13,294.359985,306.609985,294.359985,303.290009,300.576080,698800
2020-02-14,304.720001,315.739990,304.720001,314.429993,311.616333,864600
2020-02-18,314.269989,318.510010,311.640991,318.160004,315.312988,666200
2020-02-19,320.709991,325.989990,320.510010,324.480011,321.576447,859200
2020-02-20,324.890015,325.170013,305.220001,310.329987,307.553040,942600
2020-02-21,308.910004,309.510010,299.220001,300.390015,297.702026,786500
2020-02-24,285.399994,299.000000,285.200012,295.769989,293.123352,1046000
2020-02-25,299.750000,301.630005,287.850006,288.910004,286.324738,907000
2020-02-26,288.170013,300.519989,287.679993,291.920013,289.307800,672900
2020-02-27,280.220001,293.570007,277.670013,281.359985,278.842255,861100
2020-02-28,270.989990,283.600006,264.510010,282.649994,280.120758,1460800
2020-03-02,285.980011,292.329987,276.119995,291.959991,289.347382,810900
2020-03-03,293.630005,297.640015,274.029999,282.299988,279.773865,714400
2020-03-04,287.459991,293.695007,282.434998,293.690002,291.061951,572900
2020-03-05,288.040009,295.394989,281.029999,282.260010,279.734253,654300
2020-03-06,273.989990,274.970001,257.329987,267.709991,265.314423,1037700
2020-03-09,240.029999,255.854996,235.705002,240.839996,238.684860,1361300
2020-03-10,246.440002,248.529999,232.500000,239.479996,237.337036,1203100
2020-03-11,234.529999,238.419998,216.949997,220.679993,218.705261,1345000
2020-03-12,189.389999,219.630005,185.369995,191.979996,190.262085,1971300
2020-03-13,205.630005,226.649994,196.585999,226.619995,224.592133,1622000
2020-03-16,196.350006,208.830002,184.389999,196.270004,194.513718,1298600
2020-03-17,200.130005,216.850006,190.490005,216.750000,214.810440,1051000
2020-03-18,199.210007,204.360001,186.990005,192.389999,190.668427,1267700
2020-03-19,193.490005,203.830002,182.080002,197.550003,195.782257,1191800
2020-03-20,203.259995,218.440002,190.020004,192.809998,191.084671,1453700
2020-03-23,191.100006,191.990005,173.645996,178.940002,177.338776,1654500
2020-03-24,190.449997,201.990005,184.190002,201.619995,199.815842,1349100
2020-03-25,202.919998,218.949997,192.630005,210.649994,208.764999,1130000
2020-03-26,204.250000,230.380005,202.139999,229.210007,227.158951,1086800
2020-03-27,220.320007,223.970001,207.464996,208.940002,207.070328,1114800
2020-03-30,209.740005,219.000000,208.940002,213.119995,211.212921,796700
2020-03-31,210.009995,212.334000,198.630005,202.009995,200.202316,1008200
2020-04-01,193.000000,198.438995,183.294998,187.440002,185.762726,1030200
2020-04-02,183.699997,185.990005,173.070007,181.259995,179.638016,1359100
2020-04-03,180.820007,181.990005,163.419998,165.009995,163.533432,1886800
2020-04-06,175.050003,183.789993,171.009995,181.850006,180.222748,1520900
2020-04-07,194.990005,204.330002,185.244995,186.020004,184.355438,1617200
2020-04-08,190.309998,205.177994,189.289993,202.580002,200.767242,787000
2020-04-09,209.300003,230.770004,207.080002,221.990005,220.003571,2279300
2020-04-13,221.050003,221.979996,210.039993,216.350006,214.414017,1015400
2020-04-14,229.000000,233.320007,222.279999,228.509995,226.465195,856600
2020-04-15,221.210007,226.440002,219.919998,226.399994,224.374100,784900
2020-04-16,226.300003,229.500000,206.009995,206.710007,204.860291,1478800
2020-04-17,216.570007,227.544998,213.009995,224.990005,222.976700,1466100
2020-04-20,221.600006,229.123001,219.130005,222.360001,220.370255,650200
2020-04-21,216.419998,217.399994,205.059998,208.199997,206.336929,764100
2020-04-22,214.259995,219.410004,212.899994,217.740005,215.791565,559100
2020-04-23,205.610001,217.610001,205.093994,211.669998,209.775909,1078000
2020-04-24,214.020004,214.720001,207.300003,211.800003,209.904739,742000
2020-04-27,218.380005,227.059998,216.130005,226.100006,224.076782,789300
2020-04-28,235.220001,241.000000,230.820007,236.690002,234.572021,1345300
2020-04-29,240.509995,272.859985,238.729996,270.000000,267.583923,2231300
2020-04-30,264.540009,271.045013,260.399994,261.019989,258.684265,1069100
2020-05-01,253.000000,255.000000,235.449997,241.660004,239.497528,1339000
2020-05-04,236.979996,249.520004,233.500000,248.119995,245.899719,696400
2020-05-05,253.309998,261.700012,251.110001,256.980011,254.680481,668200
2020-05-06,259.440002,260.761993,253.214996,255.039993,252.757813,542300
2020-05-07,261.640015,274.989990,261.640015,268.820007,266.414490,1033200
2020-05-08,273.619995,275.942993,266.690002,272.029999,269.595764,671900
2020-05-11,269.649994,280.209991,268.489990,274.290009,271.835571,591500
2020-05-12,275.140015,276.049988,263.109985,263.450012,261.092590,565600
2020-05-13,262.350006,263.730011,240.160004,243.309998,241.132767,1420800
2020-05-14,239.940002,252.949997,233.270004,252.809998,250.547760,1100000
2020-05-15,252.330002,264.559998,252.330002,261.679993,259.338409,933000
2020-05-18,274.000000,287.049988,271.255005,283.899994,281.359558,1519500
2020-05-19,285.040009,290.859985,279.670013,279.690002,277.187256,868400
2020-05-20,276.010010,280.940002,268.609985,273.470001,271.022888,1291600
2020-05-21,275.000000,277.739990,268.260010,274.279999,271.825623,598900
2020-05-22,274.000000,274.679993,267.070007,269.350006,266.939728,648300
2020-05-26,280.000000,283.980011,275.549988,280.299988,277.791779,785400
2020-05-27,283.100006,287.480011,272.250000,287.059998,284.491241,860900
2020-05-28,287.000000,298.500000,285.040009,287.209991,284.639954,800400
2020-05-29,288.000000,297.649994,286.410004,297.230011,294.570282,1070100
2020-06-01,296.700012,309.279999,294.601013,305.609985,302.875275,751700
2020-06-02,305.600006,308.329987,299.049988,306.839996,304.094269,561300
2020-06-03,308.790009,310.450012,305.359985,306.980011,304.233063,469400
2020-06-04,303.779999,306.649994,298.195007,303.170013,300.457153,536600
2020-06-05,310.440002,330.609985,308.779999,329.779999,326.828979,1393400
2020-06-08,328.940002,333.399994,323.989990,331.019989,328.057892,828200
2020-06-09,325.000000,331.450012,324.019989,327.600006,324.668518,751700
2020-06-10,328.250000,336.859985,319.070007,331.500000,328.533600,733100
2020-06-11,313.779999,315.000000,294.640015,295.679993,293.034149,1024000
2020-06-12,308.630005,315.910004,296.269989,302.799988,300.090424,629400
2020-06-15,294.600006,311.239990,291.290009,307.720001,304.966400,532600
2020-06-16,319.040009,321.273987,306.299988,312.640015,309.842407,654800
2020-06-17,317.480011,317.480011,308.660004,309.019989,306.254791,385700
2020-06-18,310.839996,319.929993,306.910004,316.299988,313.469635,578000
2020-06-19,320.649994,324.309998,314.420990,318.160004,315.312988,722400
2020-06-22,318.970001,325.265015,318.970001,322.660004,319.772705,372200
2020-06-23,326.309998,331.299988,324.000000,329.640015,326.690247,493800
2020-06-24,326.239990,331.929993,310.239990,312.570007,309.773010,684800
2020-06-25,310.890015,318.929993,307.678986,317.040009,314.203033,381700
2020-06-26,316.500000,318.950012,304.489990,306.369995,303.628479,1973500
2020-06-29,307.000000,309.459991,293.359985,300.359985,297.672241,770200
2020-06-30,301.929993,310.470001,299.010010,309.730011,306.958435,862900
2020-07-01,311.200012,323.160004,310.087006,320.260010,317.394226,561800
2020-07-02,327.779999,328.549988,320.359985,321.500000,318.623077,428300
2020-07-06,326.170013,329.420013,321.070007,321.410004,318.533875,554500
2020-07-07,319.700012,326.290009,313.119995,313.730011,310.922607,519500
2020-07-08,314.989990,320.165009,313.119995,319.140015,316.284210,387000
2020-07-09,322.600006,324.739990,309.489990,314.010010,311.200104,666500
2020-07-10,314.000000,315.230011,307.010010,309.000000,306.234924,421900
2020-07-13,312.209991,312.649994,290.079987,290.250000,287.652740,619500
2020-07-14,288.779999,289.570007,276.589996,286.440002,283.876831,852100
2020-07-15,291.459991,297.619995,289.000000,294.190002,291.557465,433800
2020-07-16,291.290009,293.239990,285.899994,290.299988,287.702301,350300
2020-07-17,292.220001,296.929993,286.519989,295.070007,292.429596,313200
2020-07-20,296.269989,303.540009,292.730011,302.799988,300.090424,338800
2020-07-21,305.450012,305.850006,292.459991,293.899994,291.270111,336700
2020-07-22,293.709991,301.929993,293.709991,298.059998,295.392853,263400
2020-07-23,298.010010,306.936005,287.839996,291.200012,288.594269,385100
2020-07-24,287.119995,294.380005,282.040009,286.970001,284.402069,279800
2020-07-27,289.010010,291.799988,285.920013,290.290009,287.692352,206400
2020-07-28,288.660004,292.390015,286.549988,286.790009,284.223663,244500
2020-07-29,293.000000,295.059998,290.000000,294.420013,291.785431,320300
2020-07-30,288.570007,289.079987,278.029999,286.529999,283.965973,515400
2020-07-31,288.570007,290.000000,277.230011,284.369995,281.825348,562800
2020-08-03,286.130005,290.320007,283.239990,288.079987,285.502167,604300
2020-08-04,286.829987,288.730011,281.450012,285.500000,282.945221,748600
2020-08-05,284.959991,304.670013,283.190002,302.049988,299.347137,1244000
2020-08-06,296.670013,302.489990,289.299988,298.660004,295.987488,663800
2020-08-07,297.609985,301.260010,292.690002,296.660004,294.005371,741300
2020-08-10,295.170013,295.170013,282.000000,289.440002,286.849976,669600
2020-08-11,289.209991,294.809998,282.630005,285.489990,282.935303,464500
2020-08-12,286.940002,290.290009,285.390015,287.700012,285.125580,341900
2020-08-13,288.059998,305.859985,288.059998,301.880005,299.178650,497900
2020-08-14,304.170013,309.329987,300.640015,303.070007,300.358032,717800
2020-08-17,306.299988,307.325012,298.790009,299.049988,296.373962,416800
2020-08-18,299.820007,301.059998,291.130005,292.309998,289.694305,401200
2020-08-19,293.000000,295.138000,287.309998,293.000000,290.378143,393600
2020-08-20,290.029999,297.489990,290.029999,293.429993,290.804291,427500
2020-08-21,292.690002,292.690002,286.440002,287.209991,284.639954,278200
2020-08-24,289.649994,290.000000,283.079987,284.429993,281.884796,300800
2020-08-25,284.339996,287.980011,283.369995,287.269989,284.699371,341700
2020-08-26,289.570007,300.059998,289.290009,295.839996,293.192688,400300
2020-08-27,295.670013,298.529999,291.079987,293.000000,290.378143,372800
2020-08-28,294.940002,301.649994,294.750000,299.839996,297.156891,317100
2020-08-31,299.649994,305.716003,299.429993,299.459991,296.780304,606700
2020-09-01,302.950012,311.890015,300.790009,307.519989,304.768188,392800
2020-09-02,311.480011,311.480011,301.475006,305.299988,302.568054,463100
2020-09-03,300.649994,300.649994,280.059998,284.000000,281.458649,792000
2020-09-04,280.040009,285.630005,265.149994,270.750000,268.327209,638800
2020-09-08,259.100006,280.209991,257.869995,272.510010,270.071472,685600
2020-09-09,279.529999,286.040009,278.329987,280.170013,277.662964,502100
2020-09-10,282.519989,289.000000,273.769989,275.489990,273.024811,296600
2020-09-11,278.640015,279.000000,263.350006,265.489990,263.114288,479900
2020-09-14,269.040009,274.519989,268.725006,272.640015,270.200287,284100
2020-09-15,275.390015,280.714996,273.739990,280.089996,277.583649,368600
2020-09-16,285.739990,291.720001,280.428009,280.549988,278.039520,359800
2020-09-17,271.980011,279.100006,270.760010,278.929993,276.434021,434800
2020-09-18,279.309998,282.325012,269.769989,273.700012,271.250854,649100
2020-09-21,268.070007,274.369995,265.000000,274.320007,271.865295,541700
2020-09-22,275.980011,280.339996,271.450012,280.079987,277.573730,339900
2020-09-23,279.649994,283.500000,273.447998,275.529999,273.064453,249000
2020-09-24,273.470001,278.899994,265.709991,273.410004,270.963409,334500
2020-09-25,273.279999,285.359985,270.209991,283.700012,281.161316,291900
2020-09-28,288.679993,291.649994,286.000000,290.829987,288.227539,307200
2020-09-29,292.570007,304.929993,292.230011,303.829987,301.111176,670600
2020-09-30,302.350006,312.720001,301.285004,311.299988,308.514374,904100
2020-10-01,315.559998,321.290009,313.529999,320.440002,317.572571,776500
2020-10-02,326.000000,335.200012,320.950012,331.529999,328.563354,826100
2020-10-05,331.890015,344.649994,327.019989,342.869995,339.801849,661000
2020-10-06,342.380005,346.149994,335.299988,339.279999,336.243988,713500
2020-10-07,341.989990,353.149994,335.609985,351.829987,348.681702,573700
2020-10-08,359.700012,361.920013,354.635010,359.529999,356.312805,492800
2020-10-09,361.000000,368.429993,360.799988,366.000000,362.724884,525500
2020-10-12,368.480011,370.320007,358.070007,366.839996,363.557404,417800
2020-10-13,366.230011,376.390015,365.160004,373.779999,370.435272,501100
2020-10-14,376.420013,379.329987,368.575012,372.940002,369.602814,290000
2020-10-15,365.130005,378.259003,362.000000,375.910004,372.546204,273600
2020-10-16,379.000000,385.019989,377.529999,381.799988,378.383484,267200
2020-10-19,386.410004,389.839996,378.649994,383.119995,379.691711,323100
2020-10-20,383.140015,393.019989,383.140015,384.679993,381.237732,261900
2020-10-21,396.000000,397.510010,375.309998,376.070007,372.704773,389200
2020-10-22,377.029999,381.079987,366.429993,377.329987,373.953522,336600
2020-10-23,380.980011,388.980011,377.489990,388.649994,385.172211,364400
2020-10-26,382.140015,383.725006,371.714996,378.420013,375.033783,285700
2020-10-27,381.540009,386.980011,380.299988,382.700012,379.275452,303500
2020-10-28,373.899994,375.674988,367.459991,371.549988,368.225189,341900
2020-10-29,372.170013,377.880005,371.269989,373.089996,369.751434,319700
2020-10-30,370.480011,370.824005,356.589996,364.089996,360.831970,298000
2020-11-02,364.089996,371.475006,354.470001,360.600006,357.373230,424200
2020-11-03,366.000000,372.619995,363.480011,369.140015,365.836792,328600
2020-11-04,380.000000,397.839996,380.000000,397.429993,393.873627,608700
2020-11-05,393.869995,399.750000,368.759003,373.260010,369.919891,850500
2020-11-06,372.750000,390.640015,365.059998,388.119995,384.647003,471600
2020-11-09,396.010010,419.980011,395.140015,405.049988,401.425446,703200
2020-11-10,400.179993,402.920013,372.644989,377.679993,374.300354,570600
2020-11-11,387.510010,394.500000,380.440002,381.459991,378.046539,337200
2020-11-12,382.820007,393.049988,378.279999,379.980011,376.579803,297500
2020-11-13,381.750000,386.899994,375.593994,381.720001,378.304260,259100
2020-11-16,381.989990,385.739990,376.309998,379.329987,375.935608,251100
2020-11-17,379.049988,384.000000,372.809998,381.660004,378.244781,191900
2020-11-18,380.980011,387.690002,376.079987,380.269989,376.867157,248700
2020-11-19,383.109985,393.170013,379.970001,392.640015,389.126556,278600
2020-11-20,390.450012,400.649994,386.809998,392.709991,389.195862,252100
2020-11-23,395.779999,405.910004,393.000000,402.489990,398.888336,269000
2020-11-24,407.410004,407.410004,396.000000,400.480011,396.896362,230700
2020-11-25,402.779999,409.149994,399.299988,407.170013,403.526520,300000
2020-11-27,410.170013,418.059998,410.170013,416.769989,413.040588,155900
2020-11-30,415.429993,422.500000,405.010010,417.079987,413.347809,394800
2020-12-01,419.269989,422.000000,411.820007,415.709991,411.990112,274100
2020-12-02,409.380005,421.100006,404.929993,419.600006,415.845245,252900
2020-12-03,419.750000,437.000000,419.750000,428.480011,424.645813,336700
2020-12-04,430.450012,439.730011,430.450012,437.149994,433.238159,354600
2020-12-07,436.250000,442.850006,433.140015,437.000000,433.089569,270700
2020-12-08,437.299988,442.149994,433.369995,440.010010,436.072601,347800
2020-12-09,437.429993,441.010010,420.230011,421.660004,417.886810,340000
2020-12-10,420.000000,430.209991,414.665009,426.989990,423.169098,417200
2020-12-11,426.290009,430.162994,419.929993,423.890015,420.096863,301100
2020-12-14,426.440002,430.000000,419.179993,425.980011,422.168182,322500
2020-12-15,429.809998,434.720001,424.390015,425.299988,421.494232,446900
2020-12-16,425.299988,430.140015,423.279999,423.290009,419.502258,364800
2020-12-17,424.000000,442.250000,423.290009,441.799988,437.846619,515100
2020-12-18,442.670013,443.850006,433.725006,439.839996,435.904114,839300
2020-12-21,435.690002,449.769989,431.200012,445.589996,441.602692,399900
2020-12-22,448.040009,466.540009,446.049988,465.130005,460.967834,508200
2020-12-23,465.850006,471.079987,460.559998,464.369995,460.214661,333900
2020-12-24,465.019989,465.019989,458.000000,462.130005,457.994690,95400
2020-12-28,468.000000,468.179993,455.260010,463.589996,459.441650,309000
2020-12-29,464.000000,464.649994,445.734985,447.589996,443.584808,362800
2020-12-30,452.619995,452.619995,446.179993,447.910004,443.901917,520000
2020-12-31,447.089996,453.750000,444.769989,452.250000,448.203094,367800
2021-01-04,450.000000,450.160004,421.720001,427.730011,423.902527,497900
2021-01-05,423.480011,433.519989,421.000000,426.880005,423.060120,474600
2021-01-06,421.000000,425.170013,411.130005,413.890015,410.186371,514000
2021-01-07,418.119995,433.269989,418.119995,431.739990,427.876648,352400
2021-01-08,437.109985,449.000000,434.670013,441.130005,437.182617,357100
2021-01-11,436.720001,436.720001,426.619995,427.160004,423.337585,237800
2021-01-12,427.290009,427.760010,415.700012,420.799988,417.034485,419100
2021-01-13,422.970001,424.190002,413.829987,415.549988,411.831543,320100
2021-01-14,418.230011,423.636993,410.660004,412.989990,409.294403,363400
2021-01-15,415.109985,415.670013,398.859985,399.000000,395.429596,544900
2021-01-19,400.000000,403.290009,394.220001,397.329987,393.774506,668000
2021-01-20,399.600006,410.540009,395.730011,408.769989,405.112152,821600
2021-01-21,410.130005,412.260010,403.149994,404.529999,400.910126,249600
2021-01-22,404.250000,410.950012,402.529999,409.799988,406.132965,266600
2021-01-25,412.709991,416.350006,399.010010,410.220001,406.549225,383400
2021-01-26,409.839996,410.434998,390.459991,392.190002,388.680511,463800
2021-01-27,383.619995,387.850006,374.339996,376.459991,373.091278,632600
2021-01-28,380.230011,395.000000,380.140015,386.790009,383.328857,402800
2021-01-29,383.739990,386.494995,373.690002,379.739990,376.341949,354800
2021-02-01,385.000000,397.720001,384.220001,396.450012,392.902435,339000
2021-02-02,400.230011,416.200012,394.480011,412.070007,408.382629,345900
2021-02-03,414.489990,419.649994,409.769989,415.470001,411.752197,411600
2021-02-04,417.959991,429.079987,414.690002,428.160004,424.328644,315100
2021-02-05,432.369995,439.000000,430.000000,434.220001,430.334412,404500
2021-02-08,436.000000,441.420013,426.950012,429.480011,425.636871,295900
2021-02-09,429.299988,435.510010,425.019989,433.019989,429.145142,268000
2021-02-10,434.000000,434.015015,419.269989,425.700012,421.890717,414800
2021-02-11,429.369995,443.140015,402.359985,407.320007,403.675201,769300
2021-02-12,403.790009,413.690002,401.920013,412.980011,409.284546,459100
2021-02-16,413.880005,413.880005,389.019989,389.989990,386.500214,558700
2021-02-17,386.390015,392.440002,376.894989,391.750000,388.244476,640100
2021-02-18,389.959991,406.089996,384.540009,401.549988,397.956726,433100
2021-02-19,402.309998,411.989990,399.500000,400.130005,396.549530,623600
2021-02-22,393.700012,394.869995,379.640015,380.739990,377.333008,381200
2021-02-23,372.829987,380.893005,355.940002,377.359985,373.983246,618700
2021-02-24,375.980011,387.290009,366.040009,386.970001,383.507233,568600
2021-02-25,384.869995,385.880005,364.239990,368.309998,365.014252,434900
2021-02-26,372.730011,378.950012,367.459991,374.239990,370.891144,450200
2021-03-01,381.600006,391.450012,380.690002,386.950012,383.487427,418700
2021-03-02,390.350006,391.029999,379.980011,380.209991,376.807739,372300
